"﻿""Zupid""",sku,ProductName,ProductPrice,CurrencySymbolOfPrice,ValidFromDate,ProductShortDescription,MerchantProductCategory,ZanoxCategoryIds,ImageSmallURL,ImageMediumURL,ProductManufacturerBrand,ZanoxProductLink,DeliveryTime,TermsOfContract,ISBN,ShippingAndHandling,ShippingAndHandlingCost
db1ba07aa87b92b20ca6eee1cceb5967,0376806150C6101,Don Sebastian Rioja DOCa Unión Viti-Vinícola,24.00,EUR,moevenpick,"Leuchtendes Rubin-Granat. Offenes Fruchtbouquett mit verführerischer Himbeernote, reife Zwetschgen, Kirschen und dunkle Rosen, unterlegt mit Gianduja und Früchtebrot. Auch im Gaumen vielschichtige Fruchtnoten und sanftes Barriquetoasting, samtige Textur mit runden Tanninen, gute Balance zwischen typischer Riojafrische und geleeartigem Schmelz, Kirschen in allen Facetten, ein wahrer Gaumenschmeichler.",Rotweine,,http://www.moevenpick-wein.de/images/3768_new_k.jpg,http://www.moevenpick-wein.de/images/3768_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0376806150C6101]],,,moevenpick,,
5c07eee72afd6a3f107ca7dca578a3fd,0376806300B1100,Don Sebastian Rioja DOCa Unión Viti-Vinícola,56.00,EUR,moevenpick,"Leuchtendes Rubin-Granat. Offenes Fruchtbouquett mit verführerischer Himbeernote, reife Zwetschgen, Kirschen und dunkle Rosen, unterlegt mit Gianduja und Früchtebrot. Auch im Gaumen vielschichtige Fruchtnoten und sanftes Barriquetoasting, samtige Textur mit runden Tanninen, gute Balance zwischen typischer Riojafrische und geleeartigem Schmelz, Kirschen in allen Facetten, ein wahrer Gaumenschmeichler.",Rotweine,,http://www.moevenpick-wein.de/images/3768_k.jpg,http://www.moevenpick-wein.de/images/3768.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0376806300B1100]],,,moevenpick,,
c11b5b50826e53c198fb1a041c2956f7,0376807075C6100,Don Sebastian Rioja DOCa Unión Viti-Vinícola,11.00,EUR,moevenpick,"Intensives Rubin-Granat. Dörrzwetschgen und Walderdberen in der ansprechenden Nase, auch Korinthenschokolade, Johannisbeergelee und zartes Rosenparfüm. Samtiger Gaumenfluss mit runden Tanninen und cremigem Extrakt, viel Eleganz auch in der Mitte, Dörrpflaumen und getrocknete Kirschen, begleitet von zarter Pralinennote, vielschichtige Fruchtnuancen und saftig bis am Schluss.",Rotweine,,http://www.moevenpick-wein.de/images/3768_new_k.jpg,http://www.moevenpick-wein.de/images/3768_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0376807075C6100]],,,moevenpick,,
5d5401174d0f6d269fecfc3949d32e55,0376907075C6100,Pesquera Reserva Ribera del Duero DO,29.50,EUR,moevenpick,"Sattes Purpur mit schwarzer Mitte. Edle Dörrfrucht- und Nussaromen in der vielschichtigen Nase, Datteln, getrocknete Zwetschgen und Honig-Baumnussgebäck, unterlegt mit dezenter Pflaumenlikörnote. Seidig-weiche Tannine im fülligen Gaumen, von Beginn weg sehr saftig, nun auch Zimtzwetschgen und süssliche Tabaknoten, pflaumig bis ins elegant ausklingende Finale, vielversprechende Reserven zeigend.",Rotweine,,http://www.moevenpick-wein.de/images/3769_k.jpg,http://www.moevenpick-wein.de/images/3769.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0376907075C6100]],,,moevenpick,,
42b7f79b93b1cd98ca9849bc78de5361,0379408075C6200,Pankraz Pinot Noir Prestige Barrique,14.80,EUR,moevenpick,"Rubinrot. In der Nase intensives Pinotbouquet Vanille, dunkle Beeren, unterstützt von dezenten Röstnoten. Weicher Gaumenfluss, Pflaumentöne, zarte Bitterschokolade, vielschichtig konzentriertes Extrakt. Langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/3794_new_k.jpg,http://www.moevenpick-wein.de/images/3794_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0379408075C6200]],,,moevenpick,,
1a856b1aa12a964334f48de7d48ddf43,0379408150B1000,Pankraz Pinot Noir Prestige Barrique,34.80,EUR,moevenpick,"Rubinrot. In der Nase intensives Pinotbouquet Vanille, dunkle Beeren, unterstützt von dezenten Röstnoten. Weicher Gaumenfluss, Pflaumentöne, zarte Bitterschokolade, vielschichtig konzentriertes Extrakt. Langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/3794_150_k.jpg,http://www.moevenpick-wein.de/images/3794_150_.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0379408150B1000]],,,moevenpick,,
d44006f5b0becb74b94240014b4afd6c,0379409037C7200,Pankraz Pinot Noir Prestige Barrique,8.80,EUR,moevenpick,Fruchtbetonte Rotweine sind die perfekten Essbegleiter für jeden Tag und bestens geeignet für grössere Anlässe. Das Barrique wird wenn überhaupt höchstens während kurzer Zeit eingesetzt. Die Frucht steht hier im Vordergrund.,Rotweine,,http://www.moevenpick-wein.de/images/3794_375_new_k.jpg,http://www.moevenpick-wein.de/images/3794_375_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0379409037C7200]],,,moevenpick,,
33e397cee77f76e89baec57837ba7eeb,03800--075C6100,Champagne Brut Cristal Louis Roederer,175.00,EUR,moevenpick,"Schaumweine wie Prosecco, Cava, Cremant d'Alsace, Sparklingweine aus der neuen Welt und natürlich die noblen Champagner wurden früher mehrheitlich an Festanlässen konsumiert. Heute ist jeder Tag ein Schaumweintag. Dies nicht zuletzt, weil Schaumweine auch hervorragende Essbegleiter sind.",Schaumweine,,http://www.moevenpick-wein.de/images/3800_k.jpg,http://www.moevenpick-wein.de/images/3800.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[03800--075C6100]],,,moevenpick,,
307530ddeea8049c27089840627aa5bd,0390808075C6100,Àn/2 VdT Mallorca,15.80,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/3908_k.jpg,http://www.moevenpick-wein.de/images/3908.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0390808075C6100]],,,moevenpick,,
039965d736b21d9e1844171d4e3aa51a,0391007075C6100,Son Negre VdT Mallorca Àn Negra Viticultors Falanis - Mallorca,85.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/3910_07_k.jpg,http://www.moevenpick-wein.de/images/3910_07.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0391007075C6100]],,,moevenpick,,
c40fb9f2cf878e7e0dd22097b0709b1a,0392109075C6100,Andau Burgenland,12.50,EUR,moevenpick,"Funkelndes Granatrubin. Betörendes Brombeerbouquet, reife Heidelbeeren, Holunder, und Cassis gepaart mit feiner Fruchtwürze, dahinter zarter Veilchenduft und dunkle Edelhölzer. Am Gaumen fein strukturiert mit Extraktsüsse und samtigen Tanninen, leichter Kokostouch, sehr filigranes Finale unterlegt mit dunkler Kirsche, Milchkaffee und Lakritze.",Rotweine,,http://www.moevenpick-wein.de/images/3921_k.jpg,http://www.moevenpick-wein.de/images/3921.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0392109075C6100]],,,moevenpick,,
4453323f504c74b03326621bd694aa41,0398408075C6000,Joschuari Rot Burgenland,36.00,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/3984_k.jpg,http://www.moevenpick-wein.de/images/3984.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0398408075C6000]],,,moevenpick,,
a1c5c9fb62dc30ed27c542b52b72fcc2,0400707075B6100,Sello del Rey Tempranillo VdT Castilla,9.80,EUR,moevenpick,"Undurchlässiges Purpur-Rubin. Backpflaumen und schwarze Kirschen in der fruchtbetonten Nase, feine Haselnussschokolade und geröstetes Brot dahinter. Samtiger Auftakt mit cremigem Fluss, reife Brombeeren und Zwetschgenkompott in der aufwärmenden Mitte, gut eingebundene Tannine und süssliches Extrakt, viel schwarze und blaue Fruchtkomplexe bis ins zimtige Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4007_k.jpg,http://www.moevenpick-wein.de/images/4007.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0400707075B6100]],,,moevenpick,,
a1e50af274c50b2021223d6ec0a4c03a,0400707150B6100,Sello del Rey Tempranillo VdT Castilla,22.00,EUR,moevenpick,"Undurchlässiges Purpur-Rubin. Backpflaumen und schwarze Kirschen in der fruchtbetonten Nase, feine Haselnussschokolade und geröstetes Brot dahinter. Samtiger Auftakt mit cremigem Fluss, reife Brombeeren und Zwetschgenkompott in der aufwärmenden Mitte, gut eingebundene Tannine und süssliches Extrakt, viel schwarze und blaue Fruchtkomplexe bis ins zimtige Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4007_150_new_k.jpg,http://www.moevenpick-wein.de/images/4007_150_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0400707150B6100]],,,moevenpick,,
875383e4e16fddc93fd4831e3283454e,0403110075C7100,Chardonnay Panamera California,8.50,EUR,moevenpick,"Frische, fruchtbetonte Weine, mit leichtem Körper und verspieltem Gaumenfluss werden meist nicht oder nur während kurzer Zeit im Barrique ausgebaut. Es sind somit die idealen Apero- und Sommerweine.",Weissweine,,http://www.moevenpick-wein.de/images/4031_k.jpg,http://www.moevenpick-wein.de/images/4031.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403110075C7100]],,,moevenpick,,
265e1fa11c3b509a46943fcabb4eec45,0403207075C6100,Viognier Mendocino County - Lake County,14.50,EUR,moevenpick,"Intensives Gelb mit goldenem Schimmer. Mirabellen und weisser Pfirsich in der fruchtigen Nase, auch Ananas, Quitte und süsse Doldenblüten. Frischer Gaumen mit zartcremigem Fluss und guter Balance, verführerische Exotik und Mandelblüten in der Mitte, wieder facettenreiche, gelbe Fruchtaromen und verschwenderische Blütentöne, angenehmer Schmelz und typische Viognier-Fülle bis ins traubige Finale.",Weissweine,,http://www.moevenpick-wein.de/images/4032_k.jpg,http://www.moevenpick-wein.de/images/4032.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403207075C6100]],,,moevenpick,,
c1f59f1f602c953d905d42ef8ac3fb6c,0403208075C6100,Viognier Mendocino County - Lake County,14.50,EUR,moevenpick,"Intensives Gelb mit goldenem Schimmer. Duftiges Bouquet nach reifen Mirabellen und weissem Pfirsich, dahinter Babyananas, Quittengelee und süsse Doldenblüten. Frischer Gaumen mit zartcremigem Fluss und guter Balance, verführerische Exotik und Mandelblüten in der Mitte, wieder facettenreiche, gelbe Fruchtaromen und verschwenderische Blütentöne, angenehmer Schmelz mit herllicher Frische unterlegt und typische Viognier-Fülle bis ins traubige Finale.",Weissweine,,http://www.moevenpick-wein.de/images/4032_k.jpg,http://www.moevenpick-wein.de/images/4032.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403208075C6100]],,,moevenpick,,
1bd45adc7adaaf25fe44b2298368b2b4,0403408037C6100,The Ladybird Simonsberg-Stellenbosch,9.90,EUR,moevenpick,"Granatrubin. Edles schwarzbeeriges Bouquet: Amarena, Holunder, Baumnuss und Cassis. Im Gaumen samtige, reife Tannine, feine Tabakwürze, dunkles Edelholz und ein Touch Arabaica. Im langen, nicht enden wollenden Finale, dunkle Schokolade und Lakritze. Ein unglaublich vielseitiger Blend, der die hohen Qualitätansprüche von Laibach Vinyards wieder spiegelt.",Rotweine,,http://www.moevenpick-wein.de/images/4034_new_k.jpg,http://www.moevenpick-wein.de/images/4034_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403408037C6100]],,,moevenpick,,
3061966ee1571c1b2762df02fc13611f,0403408075C6100,The Ladybird Simonsberg-Stellenbosch,16.90,EUR,moevenpick,"Granatrubin. Edles schwarzbeeriges Bouquet: Amarena, Holunder, Baumnuss und Cassis. Im Gaumen samtige, reife Tannine, feine Tabakwürze, dunkles Edelholz und ein Touch Arabaica. Im langen, nicht enden wollenden Finale, dunkle Schokolade und Lakritze. Ein unglaublich vielseitiger Blend, der die hohen Qualitätansprüche von Laibach Vinyards wieder spiegelt.",Rotweine,,http://www.moevenpick-wein.de/images/4034_new_k.jpg,http://www.moevenpick-wein.de/images/4034_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403408075C6100]],,,moevenpick,,
71caf9b41944f78487a9179bb7ea51aa,0403510075C6100,The Ladybird White Western Cape,13.50,EUR,moevenpick,"Frische, fruchtbetonte Weine, mit leichtem Körper und verspieltem Gaumenfluss werden meist nicht oder nur während kurzer Zeit im Barrique ausgebaut. Es sind somit die idealen Apero- und Sommerweine.",Weissweine,,http://www.moevenpick-wein.de/images/4035_k.jpg,http://www.moevenpick-wein.de/images/4035.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0403510075C6100]],,,moevenpick,,
ae6478d0302d572275f2472297ba8bd0,0404006075C6100,Montesodi Chianti Rúfina DOCG Castello di Nipozzano,42.00,EUR,moevenpick,"Strahlendes Rubinrot, granatfarbene Reflexe. Reiffruchtige Nase nach wohlriechenden Johannisbeeren und Kirschen, abgerundet durch etwas weissen Pfeffer und englische Minze. Elegant und komplex im Gaumen, geprägt von einer typischen Sangiovese-Aromatik, ergänzt durch samtweiche Tannine, etwas Tabaknoten und Kakao gesellen sich dazu abgerundetes, rassiges und langanhaltendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4040_k.jpg,http://www.moevenpick-wein.de/images/4040.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0404006075C6100]],,,moevenpick,,
d5a28d214647a7759e84ed39dde1a786,0404507075C7100,Merlot Napa Valley Celia Ramsay Winery,17.80,EUR,moevenpick,"Sattes Purpur mit violetten Reflexen. Lebkuchen und Rotweinbirnen in der ansprechenden Nase, süsser Tabak und Speckdatteln dahinter, viel schwarze Frucht. Druckvoller Auftakt mit stoffigen Tanninen und fleischigem Extrakt, Heidelbeeren und schwarzer Holunder in der Mitte, typisches Napa-Terroir an schwarze Oliven und Waldhonig erinnernd, fleischig und sehr komplex bis ins lange Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4045_k.jpg,http://www.moevenpick-wein.de/images/4045.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0404507075C7100]],,,moevenpick,,
a713a7e538175f15eb3b5e3c29b0f87b,0404608075C7000,Cabernet Sauvignon DRII Napa Valley,46.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0404608075C7000]],,,moevenpick,,
caae134460c4b20cb5fe8978f8ff91b5,0406406075C6100,Steinberg Eisenberg Südburgenland,23.00,EUR,moevenpick,"Dunkles Rubingranat. Eleganter Duft nach Weichsel, Holunder, Baumnuss sowie Veilchen und Kardamon. Anschmiegsamer, eleganter Gaumen mit edlen, reifen Tanninen. Leicht mineralische Textur. Im schwarzbeerigen Finish, leicht fordernd, mit langem Nachhall.",Rotweine,,http://www.moevenpick-wein.de/images/4064_k.jpg,http://www.moevenpick-wein.de/images/4064_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0406406075C6100]],,,moevenpick,,
e395ed3f7017046f70adb78ad10dc738,0406708075C6100,Palmenti Vigne Vecchie Primitivo di Manduria DOC,24.00,EUR,moevenpick,"Tiefes Purpurrot. Zwetschgen, schwarze Kirschen und Heidelbeerkonfitüre in der enorm intensiven Nase, kubanischer Tabak, etwas Nelke und Wacholder. Körperreich und geschmacksintensiv der Gaumen, wiederum schwarzbeerig geprägt, auch Zedernholznoten und etwas Zimt sehr fein strukturiert, die samtenen Tannine sind gut eingebunden nach und nach gesellen sich auch Röstaromen von Kakao und Vanille dazu, im Abgang kräftig und langanhaltend.",Rotweine,,http://www.moevenpick-wein.de/images/4067_k.jpg,http://www.moevenpick-wein.de/images/4067.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0406708075C6100]],,,moevenpick,,
418df2c97f55c78771e53e0fe46dcc14,0406806075B7100,Malbec Finca Sophia Valle de Uco Mendoza,18.00,EUR,moevenpick,"Dunkles Rubin, granatfarbene Nuancen. Ungemein verführerisches Bouquet von Cassis, Heidelbeeren, Schokoladentarte und Lakritze. Weicher Auftakt, abgelöst von einer ausschweifenden Frucht, nun auch Brombeeren und schwarze Oliven, dicht und kompakt, nicht enden wollendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4068_new_k.jpg,http://www.moevenpick-wein.de/images/4068_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0406806075B7100]],,,moevenpick,,
9b4d71535d1beaa7673800a2e35ff472,0407104075B7000,Château Giscours 3e Cru Classé,59.00,EUR,moevenpick,"Ein Richebourg aus dem Margaux! Umwerfendes, weit ausladendes Bouquet Früchtetee, Grenadine, Waldhimbeeren und viel roter Cassis. Feinster Gaumen, seidige Tannine und wunderschön süsses Extrakt. Faszinierendes, langes Finale. In absoluter Topform!",Rotweine,,http://www.moevenpick-wein.de/images/4071_k.jpg,http://www.moevenpick-wein.de/images/4071.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0407104075B7000]],,,moevenpick,,
88b9f2df34a13119729469f549b51263,0407106300B1000,Château Giscours 3e Cru Classé,239.00,EUR,moevenpick,"Verführerisches Bouquet, Johannisbeeren, Veilchen, Himbeeren, ein zarter Hauch Ecalyptus unterstreicht die Frische. Saftiger, eleganter Gaumen, reife Säure, wieder viel, rotbeerige Frucht, die Gerbstoffe seidig und zart, das Finale burgundisch und sehr lang. Somit ist seine Grundart eher mit einem zarten Richebourg zu vergleichen.",Rotweine,,http://www.moevenpick-wein.de/images/4071_6l_k.jpg,http://www.moevenpick-wein.de/images/4071_6l.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0407106300B1000]],,,moevenpick,,
914aaf24f3ce0fbba8bd384248a874f4,0407106600B1000,Château Giscours 3e Cru Classé,415.00,EUR,moevenpick,"Verführerisches Bouquet, Johannisbeeren, Veilchen, Himbeeren, ein zarter Hauch Ecalyptus unterstreicht die Frische. Saftiger, eleganter Gaumen, reife Säure, wieder viel, rotbeerige Frucht, die Gerbstoffe seidig und zart, das Finale burgundisch und sehr lang. Somit ist seine Grundart eher mit einem zarten Richebourg zu vergleichen.",Rotweine,,http://www.moevenpick-wein.de/images/4071_6l_k.jpg,http://www.moevenpick-wein.de/images/4071_6l.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0407106600B1000]],,,moevenpick,,
ea258fe311dc5248ef5518d4425835a3,0407107075B7100,Château Giscours 3e Cru Classé,39.50,EUR,moevenpick,"Warmes Bouquet, viel reife Beeren und ein Hauch von Dörrfrüchten, Milchkaffee, feineWürze darin aufweisend. Im Gaumen sublimes, weiches Extrakt, süssliche Tannine, pflaumig-süsse Noten im langen Finale. Zeigt sein Potenzial erst im eleganten Nachklang.",Rotweine,,http://www.moevenpick-wein.de/images/4071_k.jpg,http://www.moevenpick-wein.de/images/4071.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0407107075B7100]],,,moevenpick,,
68f78e3895fc326999862b0b8642808a,0407108075B6000,Château Giscours 3e Cru Classé,38.50,EUR,moevenpick,"Dunkles, dichtes Purpur, lila Rand. Delikates Bouquet, viel Frucht, reife Himbeeren, Kirschen und rote Pflaumen, feingliedrig und mit einer sublimen Fülle ausgestattet. Cremiger Gaumen, zeigt sich frisch in seiner Fruchtausrichtung, sehr stoffig, ausgeglichene Adstringenz.",Rotweine,,http://www.moevenpick-wein.de/images/4071_new_k.jpg,http://www.moevenpick-wein.de/images/4071_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0407108075B6000]],,,moevenpick,,
